time,step,loss/stage3_score_loss
1752682953.892899,58398,0.0023692576214671135
1752682953.8930175,58438,0.0028259484097361565
1752682953.8931031,58478,0.0028093343134969473
1752682953.8931994,58518,0.002693047747015953
1752682953.8932946,58558,0.002813651692122221
1752682953.8933973,58598,0.0027046154718846083
1752682953.8934746,58638,0.0028802521992474794
1752682953.8935764,58678,0.002583230147138238
1752682953.8936684,58718,0.002716360380873084
1752682953.8937738,58758,0.0029131677001714706
1752682953.8938692,58798,0.0026357481256127357
1752682953.893968,58838,0.002655217656865716
1752682953.8941264,58878,0.002664261730387807
1752682953.8942382,58918,0.002494344487786293
1752682953.894338,58958,0.00267799966968596
1752682953.8944397,58998,0.0026631182990968227
1752682953.894556,59038,0.002703002654016018
1752682953.8946433,59078,0.002568071475252509
1752682953.8947418,59118,0.002634024014696479
1752682953.8948276,59158,0.0028891442343592644
1752682953.8949223,59198,0.0028408304788172245
1752682953.8950171,59238,0.0026625448372215033
1752682953.8951163,59278,0.0029011163860559464
1752682953.8952105,59318,0.002598924795165658
1752682953.8953042,59358,0.002768847858533263
1752682953.8955233,59398,0.00280974293127656
1752682953.8956375,59438,0.0026493908371776342
1752682953.895651,59478,0.002561772707849741
1752682953.8958035,59518,0.002551634330302477
1752682953.8959115,59558,0.002735009416937828
1752682953.896016,59598,0.002647625980898738
1752682953.8961136,59638,0.0027076813858002424
1752682953.896216,59678,0.002680069301277399
1752682953.896303,59718,0.002426611026749015
1752682953.8963854,59758,0.002962830476462841
1752682953.8965147,59798,0.0025804839096963406
1752682953.8966303,59838,0.0027953300159424543
1752682953.896729,59878,0.002824559807777405
1752682953.8968263,59918,0.0027671074494719505
1752682953.8969216,59958,0.002657298929989338
1752682953.8971324,59998,0.0030761389061808586
1752682953.8972747,60038,0.0027430474292486906
1752682953.8973987,60078,0.0028030280955135822
1752682953.8975089,60118,0.002792064333334565
1752682953.8976312,60158,0.002776844659820199
1752682953.8977757,60198,0.0026827421970665455
1752682953.8980234,60238,0.002760139526799321
1752682953.8981407,60278,0.002623995766043663
1752682953.8982592,60318,0.0024533846881240606
1752682953.8983688,60358,0.002848803997039795
1752682953.8984935,60398,0.0028697748202830553
1752682953.8986197,60438,0.002631356241181493
1752682953.8987482,60478,0.0026379257906228304
1752682953.8988836,60518,0.002640788909047842
1752682953.8990383,60558,0.0028133224695920944
1752682953.8992295,60598,0.0026880004443228245
1752682953.8993669,60638,0.0027498307172209024
1752682953.89949,60678,0.0028137925546616316
1752682953.8996067,60718,0.0026119386311620474
1752682953.8997188,60758,0.002710810163989663
1752682953.899828,60798,0.002684968989342451
1752682953.8999355,60838,0.0028161206282675266
1752682953.9000564,60878,0.002851982833817601
1752682953.900157,60918,0.002838624408468604
1752682953.9002652,60958,0.0027784202247858047
1752682953.9003804,60998,0.002803285839036107
1752682953.9005406,61038,0.0027617800515145063
1752682953.9006722,61078,0.002681783167645335
1752682953.9007578,61118,0.0028736565727740526
1752682953.9008777,61158,0.0026917613577097654
1752682953.901002,61198,0.002705601742491126
1752682953.9011185,61238,0.002545937430113554
1752682953.9012198,61278,0.002523773582652211
1752682953.90134,61318,0.002760675735771656
1752682953.901452,61358,0.00273675168864429
1752682953.9015598,61398,0.002599928993731737
1752682953.9016733,61438,0.002852702047675848
1752682953.90178,61478,0.002908386057242751
1752682953.901889,61518,0.0026965017896145582
1752682953.9019957,61558,0.002706429222598672
1752682953.9021096,61598,0.0027188588865101337
1752682953.9022288,61638,0.002693458227440715
1752682953.9023356,61678,0.0027555671986192465
1752682953.9024415,61718,0.0026865717954933643
1752682953.9025464,61758,0.0025540420319885015
1752682953.9026525,61798,0.0026305352803319693
1752682953.9027565,61838,0.0026413341984152794
1752682953.902862,61878,0.0027253893204033375
1752682953.9029694,61918,0.0028885251376777887
1752682953.9030836,61958,0.002825419884175062
1752682953.9031928,61998,0.002771976636722684
1752682953.9033,62038,0.002681629965081811
1752682953.903415,62078,0.002639318350702524
1752682953.9035234,62118,0.0028361573349684477
1752682953.9036305,62158,0.0026665180921554565
1752682953.9037402,62198,0.002575814491137862
1752682953.903851,62238,0.0026946584694087505
1752682953.9039652,62278,0.0027430092450231314
1752682953.9040804,62318,0.0027360660023987293
1752682953.904193,62358,0.0027367023285478354
1752682953.9042876,62398,0.0024133154656738043
1752682953.9044383,62438,0.002689656801521778
1752682953.9045563,62478,0.002893697004765272
1752682953.9046676,62518,0.0026708710938692093
1752682953.9047747,62558,0.0026996908709406853
1752682953.904882,62598,0.0028018630109727383
1752682953.9049911,62638,0.0027051609940826893
1752682953.9051049,62678,0.002831886289641261
1752682953.9052155,62718,0.002711104927584529
1752682953.9053237,62758,0.002890672069042921
1752682953.905548,62798,0.002660783240571618
1752682953.90567,62838,0.0028390157967805862
1752682953.9057884,62878,0.0028132584411650896
1752682953.906068,62918,0.0027992124669253826
1752682953.906202,62958,0.0029540234245359898
1752682953.9063208,62998,0.0026964761782437563
1752682953.906431,63038,0.0026904414407908916
1752682953.906541,63078,0.0027360874228179455
1752682953.906651,63118,0.0027261334471404552
1752682953.9067729,63158,0.0027476090472191572
1752682953.9069574,63198,0.002499851631000638
1752682953.907081,63238,0.0025360535364598036
1752682953.907196,63278,0.00268123229034245
1752682953.907306,63318,0.002816634252667427
1752682953.9074285,63358,0.0026706880889832973
1752682953.9075632,63398,0.0026406943798065186
1752682953.9076746,63438,0.0025836823042482138
1752682953.9077837,63478,0.0026740203611552715
1752682953.9078903,63518,0.0026090044993907213
1752682953.9079967,63558,0.0027691316790878773
1752682953.9081109,63598,0.0027685328386723995
1752682953.9082255,63638,0.0026988829486072063
1752682953.9083362,63678,0.002707954030483961
1752682953.9084477,63718,0.002625448629260063
1752682953.9085557,63758,0.002780506620183587
1752682953.9086838,63798,0.002757071517407894
1752682953.9087968,63838,0.0025708447210490704
1752682953.908905,63878,0.0026176078245043755
1752682953.909016,63918,0.002847447991371155
1752682953.9091372,63958,0.0025343585293740034
1752682953.9092455,63998,0.0028216929640620947
1752682953.9093518,64038,0.002701006829738617
1752682953.9094586,64078,0.0026740303728729486
1752682953.9095645,64118,0.0026494134217500687
1752682953.909726,64158,0.0026421404909342527
1752682953.9097426,64198,0.002695295726880431
1752682953.9099998,64238,0.0027179312892258167
1752682953.9101117,64278,0.0026974668726325035
1752682953.9102292,64318,0.002913200529292226
1752682953.9103377,64358,0.0025783528108149767
1752682953.910718,64398,0.0028593316674232483
1752682953.9107432,64438,0.002536772284656763
1752682953.9107606,64478,0.002758865477517247
1752682953.9107764,64518,0.0026264602784067392
1752682953.9109476,64558,0.002549403579905629
1752682953.9110904,64598,0.0028147264383733273
1752682953.9112022,64638,0.0026702280156314373
1752682953.911312,64678,0.002627704292535782
1752682953.9114223,64718,0.002671179361641407
1752682953.9115303,64758,0.0028207101859152317
1752682953.9116373,64798,0.002835802501067519
1752682953.9117517,64838,0.0027180013712495565
1752682953.911863,64878,0.002779803704470396
1752682953.9119718,64918,0.0026703609619289637
1752682953.912078,64958,0.0028369745705276728
1752682953.9121838,64998,0.0027426197193562984
1752682953.9122736,65038,0.0025861605536192656
1752682953.9124079,65078,0.0026398201007395983
1752682953.9125178,65118,0.0026963292621076107
1752682953.912625,65158,0.0025855146814137697
1752682953.912776,65198,0.002671029418706894
1752682953.912892,65238,0.002689300337806344
1752682953.9130058,65278,0.002756524132564664
1752682953.913115,65318,0.0026862425729632378
1752682953.9132223,65358,0.002851304365321994
1752682953.9133294,65398,0.0024795476347208023
1752682953.913434,65438,0.0029024954419583082
1752682953.9135406,65478,0.002705999417230487
1752682953.9136589,65518,0.0026895536575466394
1752682953.9137905,65558,0.002572224475443363
1752682953.9139142,65598,0.002780745504423976
1752682953.9140296,65638,0.0025816194247454405
1752682953.9141412,65678,0.0026916558854281902
1752682953.9142547,65718,0.0027171270921826363
1752682953.9143608,65758,0.002588775008916855
1752682953.9144666,65798,0.002676180796697736
1752682953.9145727,65838,0.0026179843116551638
1752682953.9146953,65878,0.0027336750645190477
1752682953.9147897,65918,0.0028317621909081936
1752682953.9149053,65958,0.002514605177566409
1752682953.9150138,65998,0.0027472362853586674
1752682953.9152622,66038,0.002774334978312254
1752682953.9158814,66078,0.0026252081152051687
1752682953.9159057,66118,0.002689475193619728
1752682953.9161603,66158,0.0026471305172890425
1752682953.9161747,66198,0.0024158363230526447
1752682953.9161856,66238,0.002763201715424657
1752682953.9162827,66278,0.0024574289564043283
1752682953.9164171,66318,0.002635583048686385
1752682953.916529,66358,0.002708189655095339
1752682953.9166596,66398,0.00275312433950603
1752682953.916778,66438,0.002634999342262745
1752682953.916881,66478,0.0028643417172133923
1752682953.916991,66518,0.002798565896227956
1752682953.9170966,66558,0.002639980288222432
1752682953.9172037,66598,0.002733057364821434
1752682953.9173093,66638,0.0028321193531155586
1752682953.9174206,66678,0.0028106370009481907
1752682953.9175298,66718,0.0027344890404492617
