time,step,graspable_count_stage1
1752682949.9801123,75958,2116.10009765625
1752682949.9801226,75998,2021.875
1752682949.9802618,76038,1885.625
1752682949.9802725,76078,1731.8499755859375
1752682949.980413,76118,1952.949951171875
1752682949.9804235,76158,2245.699951171875
1752682949.9807892,76198,1834.5
1752682949.9808083,76238,1988.050048828125
1752682949.9808211,76278,1926.449951171875
1752682949.980832,76318,2145.35009765625
1752682949.9809892,76358,1968.300048828125
1752682949.9810002,76398,2180.574951171875
1752682949.9811218,76438,1906.4749755859375
1752682949.9811323,76478,1767.75
1752682949.9812565,76518,1810.675048828125
1752682949.9813488,76558,1956.550048828125
1752682949.9814374,76598,1934.824951171875
1752682949.9815853,76638,1788.0
1752682949.9815965,76678,1894.074951171875
1752682949.981699,76718,1775.0999755859375
1752682949.9818213,76758,2024.7750244140625
1752682949.981831,76798,1957.125
1752682949.9819732,76838,1988.3499755859375
1752682949.9819834,76838,1932.675048828125
1752682949.9821203,76878,1834.4000244140625
1752682949.982131,76878,2029.5
1752682949.9822497,76918,1776.4749755859375
1752682949.982336,76918,1798.5999755859375
1752682949.9824603,76958,2055.89990234375
1752682949.98247,76958,1870.8499755859375
1752682949.9825823,76998,1920.7249755859375
1752682949.9826972,76998,2067.39990234375
1752682949.9827073,77038,1655.449951171875
1752682949.982843,77038,1983.5999755859375
1752682949.9828527,77078,1986.324951171875
1752682949.9829895,77078,2009.824951171875
1752682949.9829996,77118,2055.47509765625
1752682949.9831336,77118,2064.5
1752682949.9831433,77158,2034.625
1752682949.9832551,77158,1760.5
1752682949.9833403,77198,2042.8499755859375
1752682949.9834547,77198,1890.8499755859375
1752682949.9834652,77238,2011.9749755859375
1752682949.9835765,77238,1904.5
1752682949.983694,77278,1817.0
1752682949.983704,77278,1987.425048828125
1752682949.9838274,77318,1856.199951171875
1752682949.983913,77318,1847.2750244140625
1752682949.9840276,77358,1928.75
1752682949.9840374,77358,1982.074951171875
1752682949.9841716,77398,1988.199951171875
1752682949.9844255,77398,1834.7750244140625
1752682949.9846544,77438,2050.050048828125
1752682949.9847708,77438,1776.324951171875
1752682949.9848635,77478,1971.675048828125
1752682949.9850633,77478,2052.800048828125
1752682949.9850776,77518,1892.925048828125
1752682949.9850886,77518,1880.7750244140625
1752682949.9850986,77558,1896.75
1752682949.9852564,77558,1981.75
1752682949.9852672,77598,1892.925048828125
1752682949.985395,77598,1652.9749755859375
1752682949.9854057,77638,1967.824951171875
1752682949.9856114,77638,1898.675048828125
1752682949.9857244,77678,1853.675048828125
1752682949.985827,77678,1872.425048828125
1752682949.9859269,77718,2050.52490234375
1752682949.9860363,77718,2157.375
1752682949.9861374,77758,1875.2750244140625
1752682949.9862497,77758,1986.550048828125
1752682949.9863522,77798,1851.75
1752682949.9864585,77798,1992.625
1752682949.9865587,77838,1718.5
1752682949.98666,77838,1895.5
1752682949.9867575,77878,1842.699951171875
1752682949.986854,77878,1957.625
1752682949.9869685,77918,2075.0
1752682949.9870725,77918,1919.1500244140625
1752682949.9871738,77958,1914.1500244140625
1752682949.98726,77958,2037.550048828125
1752682949.9873772,77998,2056.5
1752682949.9874818,77998,2014.875
1752682949.9876184,78038,1851.125
1752682949.9877527,78038,1977.5999755859375
1752682949.9878578,78078,1828.8499755859375
1752682949.988046,78078,1776.875
1752682949.9881723,78118,1916.199951171875
1752682949.988186,78118,2120.77490234375
1752682949.988364,78158,1892.199951171875
1752682949.98838,78158,1887.9749755859375
1752682949.9885204,78198,1773.675048828125
1752682949.988532,78198,1757.574951171875
1752682949.988664,78238,1977.925048828125
1752682949.9886746,78238,2091.175048828125
1752682949.9888015,78278,2041.324951171875
1752682949.9888122,78278,1929.25
1752682949.9891098,78318,1976.425048828125
1752682949.989132,78318,2076.72509765625
1752682949.9891484,78358,2040.9000244140625
1752682949.9893095,78358,2105.60009765625
1752682949.989415,78398,1974.425048828125
1752682949.9895236,78398,1878.675048828125
1752682949.989627,78438,1838.800048828125
1752682949.9897268,78438,1757.3499755859375
1752682949.989825,78478,1888.324951171875
1752682949.9899235,78478,2002.6500244140625
1752682949.9900222,78518,2150.925048828125
1752682949.9901206,78518,2004.675048828125
1752682949.9902344,78558,2011.3499755859375
1752682949.990356,78558,1777.875
1752682949.9904296,78598,2066.52490234375
1752682949.990606,78598,2007.25
1752682949.9907544,78638,1980.449951171875
1752682949.9911726,78638,1939.0250244140625
1752682949.9911933,78678,2056.300048828125
1752682949.9912088,78678,1758.5250244140625
1752682949.991223,78718,1979.675048828125
1752682949.9912357,78718,1765.050048828125
1752682949.9912493,78758,2160.77490234375
1752682949.9912622,78758,1761.625
1752682949.9912748,78798,2035.2750244140625
1752682949.991287,78798,1624.75
1752682949.9918315,78838,2170.800048828125
1752682949.9918473,78838,1796.2249755859375
1752682949.9918602,78878,1921.875
1752682949.9918737,78878,2139.300048828125
1752682949.9918866,78918,2026.925048828125
1752682949.9918988,78918,1701.0999755859375
1752682949.9919114,78958,1853.9749755859375
1752682949.991923,78958,1898.75
1752682949.9919362,78998,1823.675048828125
1752682949.9923224,78998,1643.9000244140625
1752682949.9923377,79038,1706.875
1752682949.9923506,79038,2067.949951171875
1752682949.992364,79078,1866.199951171875
1752682949.992377,79078,2020.125
1752682949.9925768,79118,2055.574951171875
1752682949.9928825,79118,1797.574951171875
1752682949.992898,79158,1956.2249755859375
1752682949.9929116,79158,1843.5999755859375
1752682949.9929242,79198,1964.625
1752682949.9929373,79198,1799.4749755859375
1752682949.99295,79238,1887.300048828125
1752682949.9932404,79238,2128.64990234375
1752682949.993259,79278,1930.5250244140625
1752682949.9932728,79278,2020.0999755859375
1752682949.993579,79318,1770.675048828125
1752682949.9935937,79318,1813.5999755859375
1752682949.9936066,79358,2063.675048828125
1752682949.9936192,79358,1951.8499755859375
1752682949.993632,79398,1982.3499755859375
1752682949.9939008,79398,1990.074951171875
1752682949.9939156,79438,2005.675048828125
1752682949.9939506,79438,2009.925048828125
1752682949.99397,79478,2038.9000244140625
1752682949.9941456,79478,1939.375
1752682949.994267,79518,1688.074951171875
1752682949.9943597,79518,1985.175048828125
1752682949.9946194,79558,2192.574951171875
1752682949.9946349,79558,2059.75
1752682949.994648,79598,2230.699951171875
1752682949.994661,79598,1762.074951171875
1752682949.994674,79638,2025.75
1752682949.9950671,79638,1844.199951171875
1752682949.9950852,79678,1967.550048828125
1752682949.9950995,79678,1968.0250244140625
1752682949.9951124,79718,1899.449951171875
1752682949.9951253,79718,2002.1500244140625
1752682949.995737,79758,2028.675048828125
1752682949.9957552,79758,2146.199951171875
1752682949.9957695,79798,1855.875
1752682949.995783,79798,1942.324951171875
1752682949.9957962,79838,1892.75
1752682949.99581,79838,1935.800048828125
1752682949.9958231,79878,1938.9000244140625
1752682949.9958348,79878,1920.375
1752682949.995848,79918,1787.574951171875
1752682949.9959457,79918,1939.9000244140625
1752682949.9964235,79958,1841.125
1752682949.9964378,79958,2178.300048828125
1752682949.9964502,79998,2021.3499755859375
1752682949.996463,79998,1693.949951171875
1752682949.9964757,80038,1865.5999755859375
1752682949.9964879,80038,2001.25
1752682949.996501,80078,1918.9000244140625
1752682949.9965138,80078,1681.199951171875
1752682949.9970152,80118,1744.1500244140625
1752682949.9970324,80118,2033.125
1752682949.9970462,80158,1739.4000244140625
1752682949.9970593,80158,1858.449951171875
1752682949.9970732,80198,2011.25
1752682949.9970853,80198,1915.25
1752682949.9970982,80238,1935.5250244140625
1752682949.9975393,80238,1883.699951171875
1752682949.9975548,80278,1981.574951171875
1752682949.9975684,80278,2027.574951171875
1752682949.9975817,80318,2071.22509765625
1752682949.997594,80318,1834.699951171875
1752682949.9976065,80358,1900.675048828125
1752682949.997619,80358,1864.2249755859375
1752682949.9981637,80398,1849.0999755859375
1752682949.9981787,80398,1909.4000244140625
1752682949.9982064,80438,1898.4749755859375
1752682949.998226,80438,2035.9749755859375
1752682949.998239,80478,1906.425048828125
1752682949.9982514,80478,2099.449951171875
1752682949.9982646,80518,1844.4749755859375
1752682949.9982774,80518,2094.949951171875
1752682949.9982898,80558,2134.5
1752682949.998659,80558,2031.5
1752682949.9986742,80598,1774.949951171875
1752682949.998687,80598,1960.425048828125
1752682949.9987001,80638,1987.0999755859375
1752682949.999112,80638,1970.8499755859375
1752682949.9991298,80678,2087.050048828125
1752682949.9991434,80678,1687.7750244140625
1752682949.999157,80718,2118.800048828125
1752682949.9991703,80718,1797.375
1752682949.9991827,80758,2138.97509765625
1752682949.999195,80758,1941.3499755859375
1752682949.9996457,80798,1935.375
1752682949.9996612,80798,1855.675048828125
1752682949.9996748,80838,2048.949951171875
1752682949.9996874,80838,1489.425048828125
1752682949.9996998,80878,1934.074951171875
1752682949.9997125,80878,1961.8499755859375
1752682949.9997253,80918,1968.75
1752682950.0000155,80918,2084.699951171875
1752682950.0000308,80958,1790.5250244140625
1752682950.000044,80958,1830.5
1752682950.0002851,80998,1855.5250244140625
1752682950.0002995,80998,2015.2249755859375
1752682950.0003123,81038,2252.574951171875
1752682950.0007405,81038,1790.324951171875
1752682950.0007577,81078,1973.199951171875
1752682950.0007708,81078,1667.2249755859375
1752682950.0007837,81118,2070.699951171875
1752682950.000797,81118,1945.699951171875
1752682950.0008094,81158,2127.35009765625
1752682950.0011272,81158,1958.9000244140625
1752682950.0011425,81198,1983.699951171875
1752682950.0011554,81198,1924.449951171875
1752682950.001477,81238,1954.949951171875
1752682950.0014923,81238,1803.2249755859375
1752682950.0015054,81278,1983.7249755859375
1752682950.0015175,81278,1925.0
1752682950.0015304,81318,1865.4749755859375
1752682950.001887,81318,2044.0999755859375
1752682950.0019026,81358,2150.22509765625
1752682950.0019157,81358,1921.449951171875
1752682950.0019283,81398,2129.199951171875
1752682950.001941,81398,1940.875
1752682950.0022726,81438,1833.550048828125
1752682950.0022874,81438,1810.5
1752682950.0022995,81478,1944.9000244140625
1752682950.002312,81478,1847.2249755859375
1752682950.0024073,81518,2014.625
1752682950.0028806,81518,1835.7750244140625
1752682950.0028985,81558,1801.675048828125
1752682950.0029125,81558,1929.5999755859375
1752682950.0029256,81598,1970.6500244140625
1752682950.0029383,81598,2009.6500244140625
1752682950.0029507,81638,1754.824951171875
1752682950.0029626,81638,1901.9000244140625
1752682950.0029752,81678,1830.5999755859375
1752682950.0029876,81678,2041.625
1752682950.0033948,81718,1673.675048828125
1752682950.00341,81718,1763.550048828125
1752682950.003423,81758,2031.6500244140625
1752682950.0034356,81758,1905.074951171875
1752682950.003448,81798,1844.0250244140625
1752682950.0037901,81798,1820.375
1752682950.0038044,81838,1835.925048828125
1752682950.0038178,81838,2022.9000244140625
1752682950.0038307,81878,1886.675048828125
1752682950.003843,81878,2078.35009765625
1752682950.0042186,81918,1948.449951171875
1752682950.0044622,81918,2006.125
1752682950.0049205,81958,1725.050048828125
1752682950.0049403,81958,2041.25
1752682950.0049555,81998,1902.949951171875
1752682950.004969,81998,1847.7750244140625
1752682950.0049822,82038,1966.175048828125
1752682950.0049949,82038,1807.550048828125
1752682950.005007,82078,1855.4000244140625
1752682950.0050194,82078,1840.625
1752682950.0050316,82118,1904.300048828125
1752682950.0057075,82118,1871.9749755859375
1752682950.0057268,82158,1809.5999755859375
1752682950.005741,82158,1907.875
1752682950.0057535,82198,1858.574951171875
1752682950.0057662,82198,1703.925048828125
1752682950.0057788,82238,1847.175048828125
1752682950.005792,82238,1981.0999755859375
1752682950.0058045,82278,1892.1500244140625
1752682950.0058165,82278,2050.35009765625
1752682950.005829,82318,1993.5
1752682950.0060687,82318,1875.074951171875
1752682950.0060844,82358,1844.5999755859375
1752682950.0065129,82358,1983.9749755859375
1752682950.0065327,82398,1977.050048828125
1752682950.006547,82398,1907.75
1752682950.0065594,82438,2020.425048828125
1752682950.0065722,82438,2112.0
1752682950.0065856,82478,2027.925048828125
1752682950.007076,82478,2180.324951171875
1752682950.007092,82518,1871.2750244140625
1752682950.0071056,82518,1963.5999755859375
1752682950.007118,82558,1966.675048828125
1752682950.007131,82558,1992.5250244140625
1752682950.007143,82598,2015.675048828125
1752682950.0071554,82598,1974.25
1752682950.007168,82638,1692.800048828125
1752682950.0071807,82638,1903.699951171875
1752682950.0076997,82678,1989.0
1752682950.007715,82678,1866.2750244140625
1752682950.0077276,82718,1916.425048828125
1752682950.0077405,82718,1867.675048828125
1752682950.007753,82758,2049.800048828125
1752682950.007765,82758,2005.7249755859375
1752682950.007777,82798,1883.9000244140625
1752682950.0077894,82798,2068.77490234375
1752682950.0083172,82838,1902.2249755859375
1752682950.0083346,82838,1964.2750244140625
1752682950.0083487,82878,1977.625
1752682950.008361,82878,1749.75
1752682950.008374,82918,2005.4749755859375
1752682950.0083864,82918,1950.824951171875
1752682950.0083997,82958,1926.7249755859375
1752682950.0084121,82958,1769.2750244140625
1752682950.0084243,82998,1864.7750244140625
1752682950.008856,82998,1876.574951171875
1752682950.0088713,83038,1960.4000244140625
1752682950.008885,83038,1776.175048828125
1752682950.0088975,83078,1982.199951171875
1752682950.0089102,83078,2007.574951171875
1752682950.009217,83118,1981.8499755859375
1752682950.0092325,83118,2042.824951171875
1752682950.0092459,83158,1983.125
1752682950.0092587,83158,1937.925048828125
1752682950.009532,83198,1945.550048828125
1752682950.009547,83198,2052.47509765625
1752682950.0095587,83238,1863.875
1752682950.0095716,83238,1737.050048828125
1752682950.0098376,83278,1925.699951171875
1752682950.0100813,83278,1942.699951171875
1752682950.0100968,83318,2056.175048828125
1752682950.0101104,83318,1725.2249755859375
1752682950.010123,83358,1796.5
1752682950.0105734,83358,1935.074951171875
1752682950.010591,83398,1875.425048828125
1752682950.0106049,83398,2082.175048828125
1752682950.0106175,83438,2018.5
1752682950.0106301,83438,1911.875
1752682950.010827,83478,1918.625
1752682950.010909,83478,1688.175048828125
1752682950.0111296,83518,2253.550048828125
1752682950.011144,83518,1713.625
1752682950.011157,83558,1940.449951171875
1752682950.0111701,83558,2060.25
1752682950.0113757,83598,1925.9000244140625
1752682950.01139,83598,2078.449951171875
1752682950.0115123,83638,1993.175048828125
1752682950.011736,83638,1907.4749755859375
1752682950.01175,83678,2149.125
1752682950.0117629,83678,1889.4749755859375
1752682950.011775,83718,1858.050048828125
1752682950.0120564,83718,1775.7249755859375
1752682950.012071,83758,1915.324951171875
1752682950.012084,83758,2009.1500244140625
1752682950.0120962,83798,2184.925048828125
1752682950.0123796,83798,1914.574951171875
1752682950.0123963,83838,1975.875
1752682950.01241,83838,2043.0250244140625
1752682950.0124238,83878,1906.300048828125
1752682950.0127058,83878,2091.52490234375
1752682950.0127199,83918,1860.425048828125
1752682950.0127335,83918,1911.675048828125
1752682950.012746,83958,1949.1500244140625
1752682950.0129561,83958,1888.199951171875
1752682950.0129707,83998,2015.949951171875
1752682950.0132,83998,1890.1500244140625
1752682950.0132143,84038,1829.375
1752682950.0132275,84038,1818.699951171875
1752682950.0132399,84078,1895.4749755859375
1752682950.013624,84078,2011.574951171875
1752682950.013639,84118,1778.300048828125
1752682950.0136523,84118,1730.675048828125
1752682950.0136642,84158,1786.0250244140625
1752682950.0136766,84158,1964.074951171875
1752682950.0136893,84198,2026.800048828125
1752682950.0141447,84198,1975.75
1752682950.0141633,84238,1944.7750244140625
1752682950.0142012,84238,2045.050048828125
1752682950.014218,84278,1991.7249755859375
1752682950.014232,84278,1947.074951171875
1752682950.0142443,84318,1830.949951171875
1752682950.0142572,84318,2141.47509765625
1752682950.014556,84358,1894.175048828125
1752682950.0145721,84358,2213.625
1752682950.014585,84398,1765.125
1752682950.014847,84398,1987.4749755859375
1752682950.014861,84438,1950.75
1752682950.0148745,84438,1806.25
1752682950.0148876,84478,1937.9000244140625
1752682950.0150728,84478,2016.8499755859375
1752682950.0150867,84518,1692.9749755859375
1752682950.0153136,84518,1738.925048828125
1752682950.0153327,84558,1767.4749755859375
1752682950.015347,84558,1893.9000244140625
1752682950.0156271,84598,1813.300048828125
1752682950.015648,84598,2019.300048828125
1752682950.0156636,84638,1951.7249755859375
1752682950.0158987,84638,1855.800048828125
1752682950.015914,84678,1886.800048828125
1752682950.0159266,84678,1904.25
1752682950.0161676,84718,2039.25
1752682950.0161848,84718,1989.925048828125
1752682950.0161986,84758,2005.875
1752682950.0163965,84758,1932.7249755859375
1752682950.0164113,84798,2032.75
1752682950.0165663,84798,1990.6500244140625
1752682950.016581,84838,1867.75
1752682950.0167332,84838,2144.300048828125
1752682950.0167475,84878,1846.9000244140625
1752682950.0169344,84878,1911.300048828125
1752682950.016953,84918,1960.25
1752682950.017276,84918,2032.625
1752682950.0176706,84958,2060.300048828125
1752682950.017687,84958,2216.175048828125
1752682950.0177007,84998,1845.449951171875
1752682950.0177135,84998,1801.0999755859375
1752682950.0177267,85038,1915.1500244140625
1752682950.0177395,85038,1968.2750244140625
1752682950.0177517,85078,2254.449951171875
1752682950.0177653,85078,2032.449951171875
1752682950.017861,85118,1931.949951171875
1752682950.0180283,85118,1988.050048828125
1752682950.0180461,85158,1856.574951171875
1752682950.018485,85158,1985.9749755859375
1752682950.0185022,85198,1973.324951171875
1752682950.0185165,85198,1870.0
1752682950.01853,85238,1815.699951171875
1752682950.0185425,85238,2053.074951171875
1752682950.019056,85278,1957.5250244140625
1752682950.019075,85278,2194.125
1752682950.019089,85318,1901.25
1752682950.019102,85318,1938.75
1752682950.0191154,85358,1994.1500244140625
1752682950.019128,85358,2076.39990234375
1752682950.0191402,85398,1964.6500244140625
1752682950.0191529,85398,1871.550048828125
1752682950.0191653,85438,1876.074951171875
1752682950.0203054,85438,1968.699951171875
1752682950.0203264,85478,1873.4749755859375
1752682950.020339,85478,1864.6500244140625
1752682950.020524,85518,2235.60009765625
1752682950.0207171,85518,1913.3499755859375
1752682950.0207303,85558,1879.9000244140625
1752682950.020874,85558,1813.25
1752682950.0208852,85598,2231.425048828125
1752682950.0210648,85598,1914.0
1752682950.0210757,85638,1882.1500244140625
1752682950.0210857,85638,1797.3499755859375
1752682950.0212264,85678,2097.0
1752682950.021237,85678,1733.300048828125
1752682950.0213609,85718,1984.1500244140625
1752682950.0213706,85718,1737.0250244140625
1752682950.0214934,85758,1997.824951171875
1752682950.0215034,85758,1814.324951171875
1752682950.0216417,85798,1740.449951171875
1752682950.0216515,85798,2033.449951171875
1752682950.0218642,85838,2010.675048828125
1752682950.0218778,85838,2234.64990234375
1752682950.0220673,85878,2109.449951171875
1752682950.0231805,85878,2124.050048828125
1752682950.02333,85918,2030.949951171875
1752682950.0234332,85918,1726.875
1752682950.0235317,85958,1927.800048828125
1752682950.0236309,85958,2119.125
1752682950.0237179,85998,1777.3499755859375
1752682950.0238504,85998,1909.3499755859375
1752682950.024028,86038,2138.449951171875
1752682950.0241423,86038,1781.449951171875
1752682950.0242248,86078,1764.449951171875
1752682950.0243587,86078,2053.375
1752682950.0244622,86118,1960.550048828125
1752682950.0245798,86118,1927.9000244140625
1752682950.0246809,86158,1820.625
1752682950.024778,86158,1825.125
1752682950.0248747,86198,1856.7750244140625
1752682950.024962,86198,1931.925048828125
1752682950.0250573,86238,1802.375
1752682950.0251412,86238,1883.875
1752682950.0252266,86278,1781.8499755859375
1752682950.0253193,86278,1992.175048828125
1752682950.0254037,86318,1776.550048828125
1752682950.0255563,86318,2091.75
1752682950.0256846,86358,1918.7249755859375
1752682950.025785,86358,1967.324951171875
1752682950.025884,86398,2004.800048828125
1752682950.0259728,86398,1931.8499755859375
1752682950.0260599,86438,1814.7750244140625
1752682950.026154,86438,1907.0999755859375
1752682950.0262594,86478,2015.699951171875
1752682950.0263548,86478,1849.5250244140625
1752682950.0264487,86518,1991.0999755859375
1752682950.0265417,86518,2057.300048828125
1752682950.0266352,86558,2073.199951171875
1752682950.0267138,86558,1956.300048828125
1752682950.0268373,86598,2071.625
1752682950.0268483,86598,1968.2750244140625
1752682950.0269513,86638,1745.800048828125
1752682950.0270798,86638,1774.175048828125
1752682950.027091,86678,1777.0999755859375
1752682950.02724,86678,1948.6500244140625
1752682950.0273383,86718,1835.75
1752682950.0276134,86718,1948.199951171875
1752682950.0277538,86758,1898.199951171875
1752682950.027767,86758,1879.0250244140625
1752682950.0278726,86798,1951.0999755859375
1752682950.0279696,86798,2046.0
1752682950.0280647,86838,1727.7750244140625
1752682950.0281594,86838,1858.2249755859375
1752682950.0282538,86878,1897.425048828125
1752682950.0283477,86878,1992.425048828125
1752682950.0284421,86918,1845.550048828125
1752682950.0285356,86918,1879.625
1752682950.02863,86958,1731.4749755859375
1752682950.0287259,86958,1678.574951171875
1752682950.0288181,86998,2033.25
1752682950.0289137,86998,2033.8499755859375
1752682950.0290089,87038,1829.625
1752682950.0291026,87038,1851.0999755859375
1752682950.029196,87078,1901.1500244140625
1752682950.02929,87078,1752.75
1752682950.029414,87118,1740.8499755859375
1752682950.0295234,87118,2013.625
1752682950.029634,87158,1954.949951171875
1752682950.0297227,87158,2080.14990234375
1752682950.0298095,87198,1876.199951171875
1752682950.0298958,87198,1914.75
1752682950.0300078,87238,1939.875
1752682950.0301042,87238,2004.625
1752682950.0302093,87278,1858.5999755859375
1752682950.0303044,87278,2024.675048828125
1752682950.0305116,87318,1874.199951171875
1752682950.030641,87318,1991.25
1752682950.0307264,87358,1946.5999755859375
1752682950.0308228,87358,1878.6500244140625
1752682950.0309105,87398,2082.0
1752682950.0310054,87398,1859.050048828125
1752682950.0311005,87438,2089.22509765625
1752682950.0311952,87438,1879.5250244140625
1752682950.031324,87478,2033.800048828125
1752682950.0314312,87478,1869.425048828125
1752682950.0315232,87518,1897.824951171875
1752682950.0316226,87518,1934.6500244140625
1752682950.0317197,87558,1776.949951171875
1752682950.031806,87558,1962.0
1752682950.0319042,87598,1855.699951171875
1752682950.0319984,87598,1868.5250244140625
1752682950.0320942,87638,1937.5250244140625
1752682950.0322025,87638,2007.9000244140625
1752682950.0323157,87678,1973.2750244140625
1752682950.032439,87678,1731.925048828125
1752682950.0325522,87718,1902.074951171875
1752682950.0326521,87718,1902.574951171875
1752682950.0328715,87758,1680.074951171875
1752682950.0330083,87758,1829.550048828125
1752682950.0331137,87798,2119.85009765625
1752682950.0331264,87798,1869.7249755859375
1752682950.0332701,87838,1788.875
1752682950.0333767,87838,2130.949951171875
1752682950.0334756,87878,1966.7249755859375
1752682950.0335722,87878,1742.550048828125
1752682950.0336583,87918,1946.0250244140625
1752682950.0337527,87918,1762.949951171875
1752682950.0338366,87958,1742.300048828125
1752682950.0339308,87958,1992.75
1752682950.0340164,87998,1864.9749755859375
1752682950.034111,87998,2023.75
1752682950.0342407,88038,1944.925048828125
1752682950.0343378,88038,1845.1500244140625
1752682950.0344477,88078,2031.550048828125
1752682950.034462,88078,2021.4749755859375
1752682950.0346053,88118,1756.7750244140625
1752682950.0347037,88118,1979.0
1752682950.0347898,88158,2013.574951171875
1752682950.0348842,88158,1837.125
1752682950.0349944,88198,2148.22509765625
1752682950.035099,88198,1861.9749755859375
1752682950.035198,88238,1767.25
1752682950.0353022,88238,2007.125
1752682950.035402,88278,1930.6500244140625
1752682950.0355241,88278,1987.199951171875
1752682950.0356455,88318,2067.574951171875
1752682950.0357118,88318,1897.449951171875
1752682950.0358245,88358,1939.0
1752682950.036005,88358,2180.60009765625
1752682950.0360243,88398,1789.324951171875
1752682950.0362687,88398,1853.574951171875
1752682950.0362847,88438,1946.2750244140625
1752682950.0363934,88438,1931.699951171875
1752682950.0364923,88478,2053.0
1752682950.0365891,88478,1707.074951171875
1752682950.0366852,88518,1768.199951171875
1752682950.036779,88518,1912.0250244140625
1752682950.0368943,88558,1987.550048828125
1752682950.036995,88558,2297.75
1752682950.0370922,88598,2125.949951171875
1752682950.037179,88598,1845.574951171875
1752682950.0372746,88638,1871.074951171875
1752682950.03737,88638,1850.25
1752682950.0374663,88678,1926.675048828125
1752682950.0375524,88678,1899.699951171875
1752682950.0376472,88718,1974.3499755859375
1752682950.0377593,88718,2066.60009765625
1752682950.0378458,88758,2071.14990234375
1752682950.0379524,88758,1779.875
1752682950.03805,88798,2029.6500244140625
1752682950.0381284,88798,1960.7249755859375
1752682950.0382416,88838,2061.449951171875
1752682950.0383391,88838,1824.2249755859375
1752682950.0384128,88878,1824.125
1752682950.0384722,88878,2064.25
1752682950.0386398,88918,1861.0
1752682950.0389428,88918,1870.2750244140625
1752682950.039115,88958,1963.300048828125
1752682950.0392828,88958,1691.550048828125
1752682950.039393,88998,1804.824951171875
1752682950.0395694,88998,2048.125
1752682950.039586,89038,1807.3499755859375
1752682950.0397751,89038,1988.1500244140625
1752682950.039965,89078,1992.2750244140625
1752682950.039979,89078,1986.7750244140625
1752682950.0401218,89118,1766.0
1752682950.040231,89118,2027.125
1752682950.040334,89158,1720.050048828125
1752682950.0405836,89158,2047.175048828125
1752682950.0407271,89198,2025.1500244140625
1752682950.0408242,89198,1988.300048828125
1752682950.0409224,89238,1792.0250244140625
1752682950.0410023,89238,1712.9749755859375
1752682950.0410995,89278,1893.625
1752682950.0411975,89278,1720.074951171875
1752682950.0412939,89318,1890.2249755859375
1752682950.0413787,89318,1987.5
1752682950.0414739,89358,1646.7750244140625
1752682950.0415742,89358,2063.27490234375
1752682950.0417242,89398,1869.449951171875
1752682950.0417979,89398,1957.1500244140625
1752682950.0418644,89438,1771.5
1752682950.0421588,89438,1794.699951171875
1752682950.0422719,89478,1935.574951171875
1752682950.0423636,89478,2122.35009765625
1752682950.04247,89518,1693.7750244140625
1752682950.0425756,89518,1781.75
1752682950.0426748,89558,2116.949951171875
1752682950.042772,89558,2108.324951171875
1752682950.0430877,89598,1923.25
1752682950.0432374,89598,1974.0
1752682950.0437613,89638,2092.375
1752682950.0438402,89638,2081.550048828125
1752682950.0440705,89678,1866.699951171875
1752682950.0441444,89678,1857.0
1752682950.044389,89718,1927.0
1752682950.0450776,89718,1906.824951171875
1752682950.0456114,89758,1760.4000244140625
1752682950.0456316,89758,1982.050048828125
1752682950.0457346,89798,1866.0
1752682950.0458515,89798,2030.300048828125
1752682950.0459495,89838,2053.64990234375
1752682950.0460267,89838,1952.9000244140625
1752682950.0461452,89878,1826.5250244140625
1752682950.0462658,89878,1826.0
1752682950.0463529,89918,1921.9000244140625
1752682950.0464525,89918,1962.0250244140625
1752682950.0465517,89958,1778.050048828125
1752682950.0466173,89958,1909.875
1752682950.046688,89998,1875.3499755859375
1752682950.046857,89998,1981.0999755859375
1752682950.0473075,90038,1884.949951171875
1752682950.0474238,90038,1916.449951171875
1752682950.047437,90078,2024.3499755859375
1752682950.0475914,90078,2046.375
1752682950.047698,90118,1987.550048828125
1752682950.0478096,90118,1949.3499755859375
1752682950.047918,90158,1845.9749755859375
1752682950.0480678,90158,2170.824951171875
1752682950.0481772,90198,2016.7750244140625
1752682950.0482807,90198,2083.52490234375
1752682950.048382,90238,2039.4000244140625
1752682950.0484798,90238,1805.0999755859375
1752682950.0485783,90278,1757.949951171875
1752682950.0486765,90278,2040.7750244140625
1752682950.0487733,90318,1897.25
1752682950.0488594,90318,1893.050048828125
1752682950.0489566,90358,1877.1500244140625
1752682950.049054,90358,2020.6500244140625
1752682950.049143,90398,1937.425048828125
1752682950.0492435,90398,1746.449951171875
1752682950.0493433,90438,2102.074951171875
1752682950.049441,90438,2013.25
1752682950.0495527,90478,1936.875
1752682950.0496511,90478,2097.60009765625
1752682950.0497677,90518,1714.875
1752682950.0498655,90518,1705.9000244140625
1752682950.049969,90558,1905.5999755859375
1752682950.0510457,90558,1970.6500244140625
1752682950.0515137,90598,1901.0999755859375
1752682950.0516639,90598,2132.5
1752682950.0518405,90638,1942.0
1752682950.0519645,90638,1719.25
1752682950.052078,90678,1697.2750244140625
1752682950.052191,90678,2007.1500244140625
1752682950.0524375,90718,1832.1500244140625
1752682950.0528395,90718,1823.2249755859375
1752682950.053025,90758,1918.4000244140625
1752682950.0531652,90758,2181.5
1752682950.0534549,90798,1793.449951171875
