time,step,loss/stage1_objectness_loss
1752682952.1115515,1958,0.1923276036977768
1752682952.111566,1998,0.19296927750110626
1752682952.1115813,1998,0.1544322967529297
1752682952.1115963,2038,0.21775752305984497
1752682952.1116068,2038,0.1778980791568756
1752682952.111616,2078,0.19792751967906952
1752682952.1116254,2078,0.16199056804180145
1752682952.111635,2118,0.22955548763275146
1752682952.111991,2118,0.17240862548351288
1752682952.1121175,2158,0.17891138792037964
1752682952.112225,2158,0.16706566512584686
1752682952.112335,2198,0.1806032508611679
1752682952.112446,2198,0.1626112461090088
1752682952.1125374,2238,0.1725904494524002
1752682952.1126387,2238,0.16733907163143158
1752682952.1127489,2278,0.174650177359581
1752682952.11276,2278,0.17031748592853546
1752682952.1128976,2318,0.17106665670871735
1752682952.1129873,2318,0.15780463814735413
1752682952.1134334,2358,0.17881689965724945
1752682952.1134524,2358,0.18028074502944946
1752682952.113468,2398,0.18352080881595612
1752682952.1137853,2398,0.16861918568611145
1752682952.1137984,2438,0.17711739242076874
1752682952.1140761,2438,0.15571381151676178
1752682952.1143653,2478,0.16759085655212402
1752682952.1145372,2478,0.1650111973285675
1752682952.114694,2518,0.17761944234371185
1752682952.1148407,2518,0.17140866816043854
1752682952.1149838,2558,0.1659373790025711
1752682952.1151557,2558,0.16623125970363617
1752682952.1152792,2598,0.15866635739803314
1752682952.1154597,2598,0.16942942142486572
1752682952.1164737,2638,0.14667794108390808
1752682952.1164932,2638,0.18578897416591644
1752682952.1165051,2678,0.15503478050231934
1752682952.1165156,2678,0.2084096521139145
1752682952.1165254,2718,0.1795857697725296
1752682952.1166618,2718,0.1827067881822586
1752682952.116823,2758,0.17245711386203766
1752682952.1169596,2758,0.16555264592170715
1752682952.117059,2798,0.1646873652935028
1752682952.1171558,2838,0.16123172640800476
1752682952.1172519,2878,0.16360141336917877
1752682952.1173475,2918,0.1497826874256134
1752682952.1174421,2958,0.14346513152122498
1752682952.1175365,2998,0.1374969333410263
1752682952.1176307,3038,0.14731194078922272
1752682952.1177244,3078,0.18236491084098816
1752682952.1178176,3118,0.16863445937633514
1752682952.1179109,3158,0.16604723036289215
1752682952.118013,3198,0.18942484259605408
1752682952.1181066,3238,0.16959455609321594
1752682952.118238,3278,0.14523302018642426
1752682952.118358,3318,0.15440700948238373
1752682952.1184614,3358,0.14817941188812256
1752682952.1185665,3398,0.16269943118095398
1752682952.1186655,3438,0.1509752869606018
1752682952.118762,3478,0.15199486911296844
1752682952.1188483,3518,0.14703889191150665
1752682952.1189458,3558,0.15722328424453735
1752682952.1190424,3598,0.1594114750623703
1752682952.1191385,3638,0.15852107107639313
1752682952.1192324,3678,0.1738911122083664
1752682952.1193275,3718,0.18771962821483612
1752682952.119422,3758,0.1511637568473816
1752682952.119517,3798,0.15604206919670105
1752682952.1196115,3838,0.17427822947502136
1752682952.1196969,3878,0.14818032085895538
1752682952.1197908,3918,0.1556052267551422
1752682952.119886,3958,0.16045904159545898
1752682952.1199696,3998,0.15756776928901672
1752682952.120077,4038,0.14661377668380737
1752682952.1201868,4078,0.15068605542182922
1752682952.120348,4118,0.16398228704929352
1752682952.1203666,4158,0.15116478502750397
1752682952.120614,4198,0.15985654294490814
1752682952.1207483,4238,0.1429152488708496
1752682952.1208596,4278,0.16388195753097534
1752682952.1209655,4318,0.16119013726711273
1752682952.1210697,4358,0.14090761542320251
1752682952.1211715,4398,0.15583094954490662
1752682952.121274,4438,0.13610175251960754
1752682952.1214285,4478,0.14400114119052887
1752682952.1214468,4518,0.16690687835216522
1752682952.1229582,4558,0.15184302628040314
1752682952.123411,4598,0.17542558908462524
1752682952.1235507,4638,0.1576022207736969
1752682952.1241696,4678,0.24335433542728424
1752682952.1241906,4718,0.1867641657590866
1752682952.12439,4758,0.16760386526584625
1752682952.124581,4798,0.14672374725341797
1752682952.1245997,4838,0.15794311463832855
1752682952.124615,4878,0.14709419012069702
1752682952.1250632,4918,0.14028985798358917
1752682952.125165,4958,0.14220941066741943
1752682952.1252694,4998,0.13565054535865784
1752682952.1254997,5038,0.12646499276161194
1752682952.1256335,5078,0.1358671635389328
1752682952.1257439,5118,0.133001446723938
1752682952.1258504,5158,0.14889349043369293
1752682952.125951,5198,0.14438973367214203
1752682952.1260564,5238,0.13397563993930817
1752682952.1261594,5278,0.135792076587677
1752682952.1262758,5318,0.13925336301326752
1752682952.126388,5358,0.13560284674167633
1752682952.1265087,5398,0.13597805798053741
1752682952.1266105,5438,0.14693278074264526
1752682952.1267126,5478,0.14491674304008484
1752682952.1268153,5518,0.13381758332252502
1752682952.1269147,5558,0.14284515380859375
1752682952.1270132,5598,0.13285435736179352
1752682952.1271102,5638,0.14827997982501984
1752682952.1272125,5678,0.13579387962818146
1752682952.1273158,5718,0.12229377031326294
1752682952.1274474,5758,0.12875881791114807
1752682952.127459,5798,0.14046910405158997
1752682952.127616,5838,0.13448642194271088
1752682952.1277318,5878,0.13143782317638397
1752682952.1278481,5918,0.12818880379199982
1752682952.1279364,5958,0.13071390986442566
1752682952.1280563,5998,0.14294664561748505
1752682952.1281433,6038,0.12888512015342712
1752682952.128244,6078,0.126292884349823
1752682952.1283448,6118,0.12755005061626434
1752682952.128444,6158,0.13073459267616272
1752682952.1285427,6198,0.1355031132698059
1752682952.1297712,6238,0.14109739661216736
1752682952.1299648,6278,0.13983356952667236
1752682952.1300788,6318,0.1356455385684967
1752682952.130201,6358,0.1319046914577484
1752682952.1303089,6398,0.15027472376823425
1752682952.1305273,6438,0.14038795232772827
1752682952.130552,6478,0.12816472351551056
1752682952.1309218,6518,0.1443018913269043
1752682952.1316912,6558,0.12413964420557022
1752682952.1318917,6598,0.1419503539800644
1752682952.1321404,6638,0.12750406563282013
1752682952.1321769,6678,0.12687090039253235
1752682952.1323438,6718,0.1430772989988327
1752682952.1324527,6758,0.12954381108283997
1752682952.1325471,6798,0.12960107624530792
1752682952.1326458,6838,0.12641531229019165
1752682952.1327472,6878,0.13862788677215576
1752682952.1330674,6918,0.14672870934009552
1752682952.1330838,6958,0.12787005305290222
1752682952.13321,6998,0.13912926614284515
1752682952.1333673,7038,0.12904508411884308
1752682952.1333833,7078,0.1439889818429947
1752682952.1335096,7118,0.1317080706357956
1752682952.1348789,7158,0.13245423138141632
1752682952.135051,7198,0.12530826032161713
1752682952.1351633,7238,0.13415443897247314
1752682952.1352866,7278,0.12241963297128677
1752682952.1353924,7318,0.13449470698833466
1752682952.1355734,7358,0.13617469370365143
1752682952.135843,7398,0.1270170658826828
1752682952.1360002,7438,0.13014349341392517
1752682952.1361313,7478,0.12006915360689163
1752682952.1363788,7518,0.13919956982135773
1752682952.1363955,7558,0.13221468031406403
1752682952.1364093,7598,0.1648401916027069
1752682952.1364224,7638,0.1276686042547226
1752682952.136863,7678,0.13689512014389038
1752682952.136878,7718,0.14495934545993805
1752682952.136892,7758,0.13061493635177612
1752682952.136905,7798,0.12642580270767212
1752682952.1369178,7838,0.1250051110982895
1752682952.13693,7878,0.13083724677562714
1752682952.1371825,7918,0.13027651607990265
1752682952.1371973,7958,0.11567732691764832
1752682952.1373675,7998,0.14494769275188446
1752682952.1376657,8038,0.13538148999214172
1752682952.137685,8078,0.13479481637477875
1752682952.1376996,8118,0.13090601563453674
1752682952.137713,8158,0.13167455792427063
1752682952.1377265,8198,0.13305887579917908
1752682952.1380026,8238,0.13815489411354065
1752682952.1380215,8278,0.13048966228961945
1752682952.138036,8318,0.14763587713241577
1752682952.138261,8358,0.1261887401342392
1752682952.1382763,8398,0.12609083950519562
1752682952.138538,8438,0.12620186805725098
1752682952.1385534,8478,0.11214110255241394
1752682952.1385665,8518,0.11717694997787476
1752682952.1385796,8558,0.12854892015457153
1752682952.1388953,8598,0.11783252656459808
1752682952.1389134,8638,0.13037987053394318
1752682952.1389272,8678,0.12853708863258362
1752682952.1389399,8718,0.1337827444076538
1752682952.1392024,8758,0.11889956891536713
1752682952.139221,8798,0.1285620927810669
1752682952.1392365,8838,0.12626662850379944
1752682952.1393962,8878,0.11613915860652924
1752682952.1395195,8918,0.11436979472637177
1752682952.139726,8958,0.12382527440786362
1752682952.139744,8998,0.1285276859998703
1752682952.1397583,9038,0.12921901047229767
1752682952.1399398,9078,0.12005994468927383
1752682952.140103,9118,0.11854758113622665
1752682952.14012,9158,0.11436561495065689
1752682952.140387,9198,0.12834225594997406
1752682952.140404,9238,0.1200161799788475
1752682952.1404195,9278,0.1197461485862732
1752682952.140435,9318,0.12435764074325562
1752682952.1406982,9358,0.11830691248178482
1752682952.1408446,9398,0.1204124167561531
1752682952.1409647,9438,0.12849506735801697
1752682952.1410832,9478,0.11998538672924042
1752682952.1412127,9518,0.12061229348182678
1752682952.1413317,9558,0.12567389011383057
1752682952.14144,9598,0.1280093789100647
1752682952.1415784,9638,0.1225648820400238
1752682952.1417015,9678,0.12479263544082642
1752682952.1418238,9718,0.11901701241731644
1752682952.1419415,9758,0.127640500664711
1752682952.1420586,9798,0.12152348458766937
1752682952.1421611,9838,0.1289767026901245
1752682952.1423373,9878,0.1084364503622055
1752682952.1424637,9918,0.13064315915107727
1752682952.142577,9958,0.10857091099023819
1752682952.1426916,9998,0.11910657584667206
1752682952.1427865,10038,0.11785886436700821
1752682952.1429217,10078,0.11831784248352051
1752682952.1430173,10118,0.12485035508871078
1752682952.1431687,10158,0.11425893753767014
1752682952.1431992,10198,0.11667424440383911
1752682952.1433764,10238,0.14082027971744537
1752682952.143489,10278,0.1276434361934662
1752682952.1435988,10318,0.1201917752623558
1752682952.1437135,10358,0.12009567022323608
1752682952.1438227,10398,0.11975064873695374
1752682952.1439314,10438,0.10983704030513763
1752682952.1440399,10478,0.1328304409980774
1752682952.1441486,10518,0.14107541739940643
1752682952.1442645,10558,0.12368622422218323
1752682952.1443734,10598,0.12636986374855042
1752682952.144481,10638,0.12834876775741577
1752682952.1445875,10678,0.11449640989303589
1752682952.144695,10718,0.11200655996799469
1752682952.144802,10758,0.112014539539814
1752682952.1449075,10798,0.11855094134807587
1752682952.1450145,10838,0.12365100532770157
1752682952.1451242,10878,0.13632231950759888
1752682952.1452487,10918,0.11297272145748138
1752682952.1453674,10958,0.11815313994884491
1752682952.1455238,10998,0.11655472964048386
1752682952.1456704,11038,0.1266503632068634
1752682952.1458359,11078,0.1283121109008789
1752682952.145852,11118,0.11637990176677704
1752682952.146022,11158,0.12149147689342499
1752682952.1460373,11198,0.11650069802999496
1752682952.1461625,11238,0.13706828653812408
1752682952.1462922,11278,0.13837702572345734
1752682952.1463966,11318,0.1279672533273697
1752682952.146564,11358,0.12275081872940063
1752682952.1465845,11398,0.14516007900238037
1752682952.1467118,11438,0.12292200326919556
1752682952.1468565,11478,0.11360037326812744
1752682952.1468713,11518,0.13107118010520935
1752682952.1470182,11558,0.11962152272462845
1752682952.1471767,11598,0.11596022546291351
1752682952.1471949,11638,0.11224861443042755
1752682952.147331,11678,0.12430122494697571
1752682952.147478,11718,0.11514290422201157
1752682952.147493,11758,0.10638249665498734
1752682952.1476989,11798,0.11818303912878036
1752682952.1477127,11838,0.11091450601816177
1752682952.1477253,11878,0.11548176407814026
1752682952.1478827,11918,0.1186254695057869
1752682952.1480236,11958,0.12200455367565155
1752682952.1480389,11998,0.12389512360095978
1752682952.1481755,12038,0.11684681475162506
1752682952.148347,12078,0.1289980560541153
1752682952.1485543,12118,0.10826649516820908
1752682952.1485703,12158,0.11234760284423828
1752682952.1485841,12198,0.11546307057142258
1752682952.1487577,12238,0.11043146252632141
1752682952.148773,12278,0.12429442256689072
1752682952.1488774,12318,0.11367298662662506
1752682952.1490424,12358,0.11917046457529068
1752682952.1490576,12398,0.1143956407904625
1752682952.1492493,12438,0.10853808373212814
1752682952.1492636,12478,0.11692474037408829
1752682952.1494644,12518,0.12283548712730408
1752682952.1494803,12558,0.11252762377262115
1752682952.1496105,12598,0.10970422625541687
1752682952.149748,12638,0.12827648222446442
1752682952.149763,12678,0.12283391505479813
1752682952.1499245,12718,0.1071758046746254
1752682952.1499386,12758,0.11835192143917084
1752682952.1500626,12798,0.11974918097257614
1752682952.1502433,12838,0.11861085146665573
1752682952.150262,12878,0.10737679898738861
1752682952.1503897,12918,0.10634433478116989
1752682952.1505175,12958,0.11521761119365692
1752682952.1506917,12998,0.12304778397083282
1752682952.1507068,13038,0.11430379748344421
1752682952.1508317,13078,0.11410694569349289
1752682952.1509824,13118,0.12137249112129211
1752682952.1509974,13158,0.11489853262901306
1752682952.1511805,13198,0.1098080575466156
1752682952.1511953,13238,0.12145084887742996
1752682952.1514869,13278,0.11529935896396637
1752682952.151614,13318,0.10899507254362106
1752682952.151736,13358,0.11660178005695343
1752682952.1517508,13398,0.1219317615032196
1752682952.1519217,13438,0.1112290769815445
1752682952.151937,13478,0.12322410941123962
1752682952.152242,13518,0.1094478890299797
1752682952.1522622,13558,0.12222891300916672
1752682952.1522763,13598,0.12563525140285492
1752682952.1522903,13638,0.1229538694024086
1752682952.1524985,13678,0.11465355008840561
1752682952.1525126,13718,0.11178204417228699
1752682952.152525,13758,0.10953110456466675
1752682952.1525383,13798,0.11673417687416077
1752682952.152728,13838,0.11652304977178574
1752682952.1527436,13878,0.11511478573083878
1752682952.1529095,13918,0.1046588122844696
1752682952.1529233,13958,0.11763821542263031
1752682952.1532977,13998,0.11066144704818726
1752682952.153311,14038,0.11271238327026367
1752682952.153324,14078,0.10749085992574692
1752682952.153336,14118,0.11545142531394958
1752682952.1533482,14158,0.12632596492767334
1752682952.1533608,14198,0.10749313235282898
1752682952.1537836,14238,0.10950153321027756
1752682952.153798,14278,0.1321679800748825
1752682952.153811,14318,0.12333917617797852
1752682952.1538248,14358,0.12407559156417847
1752682952.1538377,14398,0.11858426779508591
1752682952.1539774,14438,0.11236920207738876
1752682952.1539917,14478,0.11204507946968079
1752682952.1542292,14518,0.11936642229557037
1752682952.1543238,14558,0.10731396824121475
1752682952.1545093,14598,0.1134285256266594
1752682952.1545255,14638,0.11392997950315475
1752682952.1548274,14678,0.1120944395661354
1752682952.1548462,14718,0.11711402982473373
1752682952.1548603,14758,0.12111518532037735
1752682952.154874,14798,0.12366174906492233
1752682952.1551008,14838,0.11372266709804535
1752682952.1553798,14878,0.11113899201154709
1752682952.1553946,14918,0.12208016216754913
1752682952.1554081,14958,0.11273245513439178
1752682952.1554203,14998,0.1061021238565445
1752682952.155434,15038,0.10938019305467606
1752682952.1557019,15078,0.11526460945606232
1752682952.1558576,15118,0.11055554449558258
1752682952.1559467,15158,0.11942005157470703
1752682952.1560626,15198,0.1297827810049057
1752682952.1561568,15238,0.10763411968946457
1752682952.1563132,15278,0.10823357105255127
1752682952.1564717,15318,0.11423206329345703
1752682952.1565726,15358,0.11473122239112854
1752682952.1566834,15398,0.10724681615829468
1752682952.156696,15438,0.11626654118299484
1752682952.156856,15478,0.1256016194820404
1752682952.1569974,15518,0.11709869652986526
1752682952.157012,15558,0.11570073664188385
1752682952.157023,15598,0.11355635523796082
1752682952.1571822,15638,0.11190205067396164
1752682952.1571937,15678,0.10930344462394714
1752682952.157327,15718,0.1149560734629631
1752682952.157338,15758,0.10942637175321579
1752682952.1574678,15798,0.11946265399456024
1752682952.1574793,15838,0.1095593199133873
1752682952.1576054,15878,0.12212833762168884
1752682952.1576166,15918,0.11265749484300613
1752682952.1577404,15958,0.11554471403360367
1752682952.1577513,15998,0.11713293194770813
1752682952.1578753,16038,0.11418747901916504
1752682952.1578858,16078,0.12235106527805328
1752682952.1580024,16118,0.11472250521183014
1752682952.1581118,16158,0.11016737669706345
1752682952.1581218,16198,0.11381454765796661
1752682952.1582522,16238,0.11567310243844986
1752682952.158374,16278,0.11020885407924652
1752682952.1583843,16318,0.11995936185121536
1752682952.158527,16358,0.11087056994438171
1752682952.1585536,16398,0.11141136288642883
1752682952.158714,16438,0.11272494494915009
1752682952.158727,16478,0.11581694334745407
1752682952.1597967,16518,0.10271761566400528
1752682952.1598108,16558,0.10471230000257492
1752682952.1599402,16598,0.10502900183200836
1752682952.16008,16638,0.1129097267985344
1752682952.1600914,16678,0.12342696636915207
1752682952.160243,16718,0.10804101824760437
1752682952.1602538,16758,0.11482477933168411
1752682952.1604636,16798,0.11749904602766037
1752682952.1604764,16838,0.11540906876325607
1752682952.1606197,16878,0.10414919257164001
1752682952.1607296,16918,0.11464188247919083
1752682952.1607416,16958,0.10490360110998154
1752682952.1609,16998,0.10965196043252945
1752682952.1609106,17038,0.11776602268218994
1752682952.161052,17078,0.12830530107021332
1752682952.1610625,17118,0.10705076158046722
1752682952.161202,17158,0.11123240739107132
1752682952.1612124,17198,0.11822780966758728
1752682952.1616156,17238,0.10711083561182022
1752682952.161629,17278,0.10889113694429398
1752682952.1619916,17318,0.11064478009939194
1752682952.1620047,17358,0.11678724735975266
1752682952.1621635,17398,0.10743137449026108
1752682952.1621742,17438,0.109759122133255
1752682952.1623342,17478,0.11568200588226318
1752682952.1623483,17518,0.11427640169858932
1752682952.1624534,17558,0.11315768957138062
1752682952.1625416,17598,0.1060408502817154
1752682952.1626585,17638,0.11200398951768875
1752682952.162669,17678,0.11332710087299347
1752682952.162793,17718,0.105723075568676
1752682952.1628032,17758,0.1057308092713356
1752682952.1629412,17798,0.10574133694171906
1752682952.1629515,17838,0.10833422839641571
1752682952.163088,17878,0.10789769887924194
1752682952.163098,17918,0.15231433510780334
1752682952.1632423,17958,0.13192510604858398
1752682952.1632516,17998,0.12267186492681503
1752682952.1633902,18038,0.1112375482916832
1752682952.1634002,18078,0.11122041195631027
1752682952.1635368,18118,0.11998496949672699
1752682952.1635466,18158,0.11503951251506805
1752682952.1636813,18198,0.11208712309598923
1752682952.163691,18238,0.11493879556655884
1752682952.1638467,18278,0.11305251717567444
1752682952.1638563,18318,0.11551155149936676
1752682952.163995,18358,0.1152372732758522
1752682952.1640048,18398,0.11313674598932266
1752682952.1641476,18438,0.10634097456932068
1752682952.164161,18478,0.10913632810115814
1752682952.1643195,18518,0.11265255510807037
1752682952.1643302,18558,0.11051421612501144
1752682952.1644726,18598,0.11629361659288406
1752682952.1644833,18638,0.1058410033583641
1752682952.1646216,18678,0.1064760684967041
1752682952.1646316,18718,0.10704048722982407
1752682952.1647375,18758,0.11482541263103485
1752682952.1648538,18798,0.11272402107715607
1752682952.164864,18838,0.11508964747190475
1752682952.1662576,18878,0.10837918519973755
1752682952.1663861,18918,0.10686159878969193
1752682952.166398,18958,0.10909111052751541
1752682952.1665013,18998,0.10797710716724396
1752682952.166624,19038,0.11176031082868576
1752682952.166634,19078,0.13625186681747437
1752682952.16711,19118,0.118820421397686
1752682952.1672716,19158,0.10722712427377701
1752682952.1673825,19198,0.10598135739564896
1752682952.167528,19238,0.10582152754068375
1752682952.1675403,19278,0.1353137195110321
1752682952.1676767,19318,0.15417973697185516
1752682952.167779,19358,0.11907091736793518
1752682952.1678672,19398,0.1109430342912674
1752682952.167964,19438,0.11249621212482452
1752682952.1680503,19478,0.11461188644170761
1752682952.1681464,19518,0.10154589265584946
1752682952.1682312,19558,0.11810802668333054
1752682952.1683166,19598,0.11080962419509888
1752682952.1684103,19638,0.10570579022169113
1752682952.1685205,19678,0.11344113200902939
1752682952.1685927,19718,0.1117938831448555
1752682952.1687078,19758,0.10772369056940079
1752682952.1688166,19798,0.10987506061792374
1752682952.1688282,19838,0.11732111126184464
1752682952.1689606,19878,0.10631593316793442
1752682952.1690466,19918,0.10325349867343903
1752682952.1691563,19958,0.1093079149723053
1752682952.169246,19998,0.10247255861759186
1752682952.1693733,20038,0.11565016955137253
1752682952.1693847,20078,0.1140819638967514
1752682952.1694987,20118,0.10186825692653656
1752682952.1695848,20158,0.10552050918340683
1752682952.1696882,20198,0.10522270202636719
1752682952.1697767,20238,0.1074913963675499
1752682952.1698742,20278,0.09911175817251205
1752682952.1699703,20318,0.11364959925413132
1752682952.1700928,20358,0.10719447582960129
1752682952.1702385,20398,0.11270289868116379
1752682952.1702495,20438,0.1221754178404808
1752682952.1704993,20478,0.10117005556821823
1752682952.1705177,20518,0.10831525921821594
1752682952.1706088,20558,0.10306524485349655
1752682952.1707273,20598,0.11097215116024017
1752682952.1708186,20638,0.10070425271987915
1752682952.1709185,20678,0.10232768207788467
1752682952.1710052,20718,0.10797584056854248
1752682952.1718638,20758,0.10836847126483917
1752682952.1719842,20798,0.10789920389652252
1752682952.172088,20838,0.10794137418270111
1752682952.172197,20878,0.11473254859447479
1752682952.1723032,20918,0.10560721904039383
1752682952.172386,20958,0.104664146900177
1752682952.1724846,20998,0.12310568988323212
1752682952.1725714,21038,0.10670242458581924
1752682952.1726577,21078,0.12017374485731125
1752682952.1727526,21118,0.10845208913087845
1752682952.1728425,21158,0.11111100763082504
1752682952.1729314,21198,0.10651843249797821
1752682952.1730294,21238,0.10744156688451767
1752682952.1731145,21278,0.1093626320362091
1752682952.1733723,21318,0.10744376480579376
1752682952.1734755,21358,0.10651674121618271
1752682952.1737137,21398,0.10614799708127975
1752682952.173823,21438,0.10164379328489304
1752682952.174109,21478,0.10545182228088379
1752682952.1742914,21518,0.11125865578651428
1752682952.174442,21558,0.10677212476730347
1752682952.1746013,21598,0.11655054986476898
1752682952.174748,21638,0.10459514707326889
1752682952.1748905,21678,0.11096271872520447
1752682952.1750324,21718,0.11360934376716614
1752682952.1751735,21758,0.10503509640693665
1752682952.1753142,21798,0.1066664531826973
1752682952.1755683,21838,0.11120255291461945
1752682952.17559,21878,0.10613130033016205
1752682952.1757903,21918,0.10976076126098633
1752682952.1759396,21958,0.10631312429904938
1752682952.1760845,21998,0.11106737703084946
1752682952.176227,22038,0.11242412030696869
1752682952.1763685,22078,0.12215451896190643
1752682952.1765099,22118,0.11793999373912811
1752682952.1766298,22158,0.10593507438898087
1752682952.1768289,22198,0.10784564912319183
1752682952.1769488,22238,0.10962842404842377
1752682952.1770551,22278,0.10603100061416626
1752682952.1771586,22318,0.10325576364994049
1752682952.1772592,22358,0.09522312134504318
1752682952.1773586,22398,0.10295899212360382
1752682952.1774573,22438,0.11181344091892242
1752682952.1775575,22478,0.10526706278324127
1752682952.1776552,22518,0.09804189950227737
1752682952.1778212,22558,0.10776734352111816
1752682952.177931,22598,0.11492384970188141
1752682952.1780386,22638,0.10248289257287979
1752682952.1781406,22678,0.10454261302947998
1752682952.178245,22718,0.09852953255176544
1752682952.1783552,22758,0.11029220372438431
1752682952.1784623,22798,0.11196576803922653
1752682952.1785762,22838,0.10341531783342361
1752682952.1786792,22878,0.10621559619903564
1752682952.1787803,22918,0.09901870042085648
1752682952.1788797,22958,0.10594060271978378
1752682952.178978,22998,0.09870491176843643
1752682952.1790762,23038,0.10205823183059692
1752682952.1791737,23078,0.10658149421215057
1752682952.1792715,23118,0.10521329939365387
1752682952.179368,23158,0.10740043222904205
1752682952.179466,23198,0.11446250975131989
1752682952.1795707,23238,0.11025266349315643
1752682952.179672,23278,0.10725881904363632
1752682952.179771,23318,0.10823606699705124
1752682952.1798706,23358,0.10436059534549713
1752682952.179968,23398,0.11026919633150101
1752682952.1800728,23438,0.10724308341741562
1752682952.180175,23478,0.11459776014089584
1752682952.180277,23518,0.1086355596780777
1752682952.180376,23558,0.10673642158508301
1752682952.180653,23598,0.10552095621824265
