time,step,loss/stage3_width_loss
1752682954.5637655,2558,0.012182528153061867
1752682954.5637774,2558,0.009703834541141987
1752682954.5639355,2598,0.010521646589040756
1752682954.563947,2598,0.010368036106228828
1752682954.564112,2638,0.010086948983371258
1752682954.564227,2638,0.010770888067781925
1752682954.564378,2678,0.009694519452750683
1752682954.5645878,2678,0.01135232113301754
1752682954.564726,2718,0.0102975619956851
1752682954.5648143,2718,0.010947702452540398
1752682954.5649123,2758,0.009927470237016678
1752682954.5650768,2758,0.010207846760749817
1752682954.5650892,2798,0.010636591352522373
1752682954.5652575,2838,0.010079657658934593
1752682954.5652745,2878,0.010815736837685108
1752682954.5654447,2918,0.009829170070588589
1752682954.5654573,2958,0.009946475736796856
1752682954.5656378,2998,0.010641133412718773
1752682954.565652,3038,0.010006001219153404
1752682954.5658112,3078,0.010118663311004639
1752682954.5659134,3118,0.01088729128241539
1752682954.5660071,3158,0.010650429874658585
1752682954.5661361,3198,0.010549076832830906
1752682954.5661483,3238,0.009972312487661839
1752682954.5663323,3278,0.010727194137871265
1752682954.5664515,3318,0.010152265429496765
1752682954.566464,3358,0.00958927720785141
1752682954.5666034,3398,0.011456642299890518
1752682954.5667021,3438,0.00976817961782217
1752682954.5669205,3478,0.009934992529451847
1752682954.5669355,3518,0.010509276762604713
1752682954.5669467,3558,0.009337540715932846
1752682954.566957,3598,0.010139742866158485
1752682954.5674276,3638,0.010252295061945915
1752682954.5675387,3678,0.011682234704494476
1752682954.567553,3718,0.010284109972417355
1752682954.5677197,3758,0.010423310101032257
1752682954.5677316,3798,0.010466392152011395
1752682954.5678725,3838,0.01036885753273964
1752682954.567884,3878,0.010156212374567986
1752682954.5680633,3918,0.009834426455199718
1752682954.5681784,3958,0.009674867615103722
1752682954.5681908,3998,0.009107506833970547
1752682954.56839,4038,0.009028029628098011
1752682954.5684047,4078,0.009663049131631851
1752682954.5685449,4118,0.009912502951920033
1752682954.568668,4158,0.00941701140254736
1752682954.568683,4198,0.009665831923484802
1752682954.5688171,4238,0.00979534164071083
1752682954.5690951,4278,0.00971895083785057
1752682954.5692933,4318,0.009320778772234917
1752682954.569457,4358,0.01028038002550602
1752682954.5696087,4398,0.010560334660112858
1752682954.5697567,4438,0.009616203606128693
1752682954.5698993,4478,0.009277909994125366
1752682954.570086,4518,0.0095105255022645
1752682954.5702338,4558,0.0104065528139472
1752682954.5703404,4598,0.009882893413305283
1752682954.570451,4638,0.010609077289700508
1752682954.5705605,4678,0.01024446077644825
1752682954.5706692,4718,0.010651607066392899
1752682954.5707886,4758,0.00971413217484951
1752682954.5710208,4798,0.00868207961320877
1752682954.5711393,4838,0.009081228636205196
1752682954.5712357,4878,0.009750014171004295
1752682954.5713751,4918,0.009200995787978172
1752682954.5714974,4958,0.009529720060527325
1752682954.571607,4998,0.008750920183956623
1752682954.5717123,5038,0.009632354602217674
1752682954.5718265,5078,0.01040534395724535
1752682954.571935,5118,0.009528732858598232
1752682954.5720425,5158,0.009399731643497944
1752682954.5721467,5198,0.009128843434154987
1752682954.5722635,5238,0.0092771016061306
1752682954.5723872,5278,0.009525766596198082
1752682954.5724869,5318,0.01048450730741024
1752682954.5726213,5358,0.00937640480697155
1752682954.5728052,5398,0.009208034723997116
1752682954.572953,5438,0.009497146122157574
1752682954.5730538,5478,0.009212186560034752
1752682954.5732026,5518,0.009340444579720497
1752682954.5733197,5558,0.009304453618824482
1752682954.573429,5598,0.009203333407640457
1752682954.573536,5638,0.00864745769649744
1752682954.573641,5678,0.009519936516880989
1752682954.5737443,5718,0.009358065202832222
1752682954.573846,5758,0.009099062532186508
1752682954.573948,5798,0.008438664488494396
1752682954.5740764,5838,0.009973704814910889
1752682954.5742033,5878,0.009120997041463852
1752682954.574319,5918,0.008423570543527603
1752682954.5744352,5958,0.008361131884157658
1752682954.5745478,5998,0.00903170183300972
1752682954.5746615,6038,0.00791687797755003
1752682954.5747702,6078,0.009169740602374077
1752682954.5748885,6118,0.008712595328688622
1752682954.575,6158,0.009178437292575836
1752682954.5751076,6198,0.008230159059166908
1752682954.5752156,6238,0.009246802888810635
1752682954.5753317,6278,0.008662122301757336
1752682954.5754209,6318,0.009385921061038971
1752682954.5755367,6358,0.008531209081411362
1752682954.575647,6398,0.008783589117228985
1752682954.5757535,6438,0.008490890264511108
1752682954.5758576,6478,0.008085005916655064
1752682954.5759618,6518,0.008410160429775715
1752682954.576067,6558,0.008590335957705975
1752682954.5761871,6598,0.008666928857564926
1752682954.576303,6638,0.01008572056889534
1752682954.5764136,6678,0.008965768851339817
1752682954.5765507,6718,0.008491241373121738
1752682954.5767052,6758,0.008231653831899166
1752682954.576853,6798,0.009183855727314949
1752682954.5769985,6838,0.008787170983850956
1752682954.577143,6878,0.008687244728207588
1752682954.5772712,6918,0.00894294772297144
1752682954.5773687,6958,0.008029274642467499
1752682954.577475,6998,0.007964077405631542
1752682954.5776188,7038,0.008531724102795124
1752682954.5777323,7078,0.00860410463064909
1752682954.5778458,7118,0.009004557505249977
1752682954.5779557,7158,0.008705799467861652
1752682954.5780523,7198,0.009214714169502258
1752682954.5781665,7238,0.008416361175477505
1752682954.578294,7278,0.009260951541364193
1752682954.5784104,7318,0.008596831932663918
1752682954.578484,7358,0.00879703275859356
1752682954.5786462,7398,0.009250783361494541
1752682954.5787609,7438,0.008182244375348091
1752682954.5788715,7478,0.00774402916431427
1752682954.5789795,7518,0.008090822957456112
1752682954.5790753,7558,0.008161920122802258
1752682954.5792644,7598,0.008635332807898521
1752682954.5793886,7638,0.008132373914122581
1752682954.579503,7678,0.007853582501411438
1752682954.5796137,7718,0.009032920934259892
1752682954.5797224,7758,0.009209675714373589
1752682954.579828,7798,0.008410335518419743
1752682954.5799332,7838,0.00852474756538868
1752682954.5800376,7878,0.008464239537715912
1752682954.5801501,7918,0.009251219220459461
1752682954.5802617,7958,0.008012928068637848
1752682954.5803766,7998,0.00828903540968895
1752682954.580541,8038,0.009684732183814049
1752682954.5806618,8078,0.008809113875031471
1752682954.5807602,8118,0.007938727736473083
1752682954.5808668,8158,0.008729970082640648
1752682954.5809703,8198,0.007913276553153992
1752682954.581061,8238,0.008106988854706287
1752682954.5811803,8278,0.008833779953420162
1752682954.581291,8318,0.00853873323649168
1752682954.5813968,8358,0.008497190661728382
1752682954.5815012,8398,0.00841945968568325
1752682954.5816033,8438,0.009315293282270432
1752682954.583034,8478,0.008029046468436718
1752682954.5830512,8518,0.00819456297904253
1752682954.5832047,8558,0.008256601169705391
1752682954.583319,8598,0.008679533377289772
1752682954.5834255,8638,0.009454755112528801
1752682954.583842,8678,0.009006720967590809
1752682954.5839589,8718,0.008434734307229519
1752682954.584078,8758,0.007834170944988728
1752682954.5841062,8798,0.009013870730996132
1752682954.5844731,8838,0.00839509442448616
1752682954.5845942,8878,0.008766662329435349
1752682954.5846078,8918,0.007983401417732239
1752682954.584771,8958,0.008650959469377995
1752682954.5848727,8998,0.008188583888113499
1752682954.584983,9038,0.0081191286444664
1752682954.5851035,9078,0.008393438532948494
1752682954.5851161,9118,0.008141444064676762
1752682954.585282,9158,0.008609719574451447
1752682954.585382,9198,0.007524283602833748
1752682954.585491,9238,0.00979057140648365
1752682954.5855978,9278,0.008434238843619823
1752682954.585968,9318,0.00843117106705904
1752682954.5859847,9358,0.00864801649004221
1752682954.5860882,9398,0.007515182718634605
1752682954.586228,9438,0.0080962423235178
1752682954.5866687,9478,0.008387408219277859
1752682954.5866845,9518,0.007876298390328884
1752682954.586926,9558,0.007902040146291256
1752682954.5869422,9598,0.008451846428215504
1752682954.5870385,9638,0.008200806565582752
1752682954.5871751,9678,0.0075394087471067905
1752682954.5872734,9718,0.007883314043283463
1752682954.5873835,9758,0.008543497882783413
1752682954.5875728,9798,0.00772286020219326
1752682954.5875843,9838,0.008390756323933601
1752682954.5875952,9878,0.00875968299806118
1752682954.5896988,9918,0.008789034560322762
1752682954.5898547,9958,0.008249846287071705
1752682954.5899806,9998,0.007560239173471928
1752682954.5900986,10038,0.00785680953413248
1752682954.5902183,10078,0.007800663821399212
1752682954.5903375,10118,0.007713410072028637
1752682954.5904524,10158,0.007393193431198597
1752682954.5905674,10198,0.007775184698402882
1752682954.5906675,10238,0.007865103892982006
1752682954.5908098,10278,0.00791211985051632
1752682954.59093,10318,0.007814762182533741
1752682954.5910466,10358,0.007601854391396046
1752682954.5926652,10398,0.008203861303627491
1752682954.5927887,10438,0.0074866218492388725
1752682954.5929048,10478,0.0076430137269198895
1752682954.5930483,10518,0.007696226239204407
1752682954.5931702,10558,0.00751318596303463
1752682954.593288,10598,0.0078120846301317215
1752682954.5934026,10638,0.007657761685550213
1752682954.5935173,10678,0.007826725021004677
1752682954.5936308,10718,0.007750343065708876
1752682954.595239,10758,0.007816283032298088
1752682954.595365,10798,0.0075173769146203995
1752682954.5953786,10838,0.007976180873811245
1752682954.5955663,10878,0.008104335516691208
1752682954.5955832,10918,0.007826700806617737
1752682954.5957747,10958,0.00794587004929781
1752682954.5957909,10998,0.007504167966544628
1752682954.5959659,11038,0.00817022006958723
1752682954.595981,11078,0.008289214223623276
1752682954.5961494,11118,0.007814951241016388
1752682954.5961623,11158,0.007503946777433157
1752682954.596304,11198,0.008109316229820251
1752682954.5963156,11238,0.007718034088611603
1752682954.5964575,11278,0.00744211208075285
1752682954.5964694,11318,0.007801434025168419
1752682954.5973282,11358,0.008559826761484146
1752682954.5974474,11398,0.007660691626369953
1752682954.59746,11438,0.008082161657512188
1752682954.5976129,11478,0.0076583679765462875
1752682954.5976322,11518,0.008095028810203075
1752682954.59781,11558,0.008058290928602219
1752682954.597825,11598,0.008005648851394653
1752682954.5979931,11638,0.008140681311488152
1752682954.5980055,11678,0.007511595729738474
1752682954.5981877,11718,0.007265515625476837
1752682954.5982208,11758,0.007453359663486481
1752682954.598363,11798,0.007856255397200584
1752682954.5983753,11838,0.00739566795527935
1752682954.5985482,11878,0.007393610198050737
1752682954.59856,11918,0.008021388202905655
1752682954.5987585,11958,0.007483650930225849
1752682954.5988052,11998,0.007870875298976898
1752682954.5989637,12038,0.008383821696043015
1752682954.599001,12078,0.0076200696639716625
1752682954.599169,12118,0.008171629160642624
1752682954.5991824,12158,0.007370790932327509
1752682954.5993376,12198,0.007703802548348904
1752682954.5993493,12238,0.008559542708098888
1752682954.5994816,12278,0.007405254524201155
1752682954.599584,12318,0.007702310103923082
1752682954.599596,12358,0.007848845794796944
1752682954.5997822,12398,0.007122178096324205
1752682954.5997984,12438,0.007640174590051174
1752682954.6001883,12478,0.007518338970839977
1752682954.6003556,12518,0.0071938117034733295
1752682954.6003695,12558,0.007655266672372818
1752682954.6005177,12598,0.008025523275136948
1752682954.6006267,12638,0.008167891763150692
1752682954.6007617,12678,0.008318082429468632
1752682954.6007748,12718,0.00698643084615469
1752682954.600934,12758,0.008374674245715141
1752682954.600947,12798,0.006998712196946144
1752682954.6011534,12838,0.008360514417290688
1752682954.6011689,12878,0.008034886792302132
1752682954.6013155,12918,0.0078545231372118
1752682954.601464,12958,0.007750345394015312
1752682954.6014776,12998,0.007524854503571987
1752682954.6016545,13038,0.007194022182375193
1752682954.6016698,13078,0.007216190453618765
1752682954.6021154,13118,0.007465199567377567
1752682954.6021323,13158,0.007640975061804056
1752682954.6023834,13198,0.00850383285433054
1752682954.6024,13238,0.007347661070525646
1752682954.6025705,13278,0.007856616750359535
1752682954.6025827,13318,0.007202774286270142
1752682954.6027226,13358,0.007294663693755865
1752682954.602734,13398,0.007291822228580713
1752682954.6028733,13438,0.007510512135922909
1752682954.6028843,13478,0.007979092188179493
1752682954.6030269,13518,0.008338012732565403
1752682954.6030376,13558,0.007228865288197994
1752682954.6035194,13598,0.007379873655736446
1752682954.6036413,13638,0.007477729115635157
1752682954.603752,13678,0.007299049757421017
1752682954.603861,13718,0.007721642032265663
1752682954.6039686,13758,0.007232848089188337
1752682954.604075,13798,0.00785953737795353
1752682954.6041808,13838,0.007888343185186386
1752682954.6042845,13878,0.00729517824947834
1752682954.6043875,13918,0.006780344992876053
1752682954.6044905,13958,0.007357016205787659
1752682954.6045938,13998,0.007345741614699364
1752682954.604696,14038,0.006875174585729837
1752682954.6047986,14078,0.006805074866861105
1752682954.605016,14118,0.007016479503363371
1752682954.605145,14158,0.006555738393217325
1752682954.6052556,14198,0.006839672569185495
1752682954.605379,14238,0.006909429561346769
1752682954.6054816,14278,0.007650983519852161
1752682954.6055899,14318,0.007203408982604742
1752682954.6056826,14358,0.00762555468827486
1752682954.605785,14398,0.007379127666354179
1752682954.605886,14438,0.007114125415682793
1752682954.6059878,14478,0.007104844320565462
1752682954.606088,14518,0.007037723436951637
1752682954.606186,14558,0.007390853948891163
1752682954.6062992,14598,0.0073444354347884655
1752682954.6064026,14638,0.007212293799966574
1752682954.6065052,14678,0.006881619803607464
1752682954.606606,14718,0.007326578255742788
1752682954.60673,14758,0.007602307945489883
1752682954.6068237,14798,0.007282865233719349
1752682954.6069257,14838,0.007472469005733728
1752682954.6070173,14878,0.007533889729529619
1752682954.6071334,14918,0.0076880063861608505
1752682954.6072319,14958,0.007296266965568066
1752682954.6073394,14998,0.007116143591701984
1752682954.6074345,15038,0.00764923682436347
1752682954.6075392,15078,0.007566108368337154
1752682954.6076307,15118,0.0076827798038721085
1752682954.6077328,15158,0.007428833283483982
1752682954.6078236,15198,0.006981312297284603
1752682954.6079333,15238,0.006701819133013487
1752682954.608017,15278,0.007014156319200993
1752682954.6082008,15318,0.006818763911724091
1752682954.6082184,15358,0.007982020266354084
1752682954.608385,15398,0.007694265805184841
1752682954.6083977,15438,0.007215691264718771
1752682954.6085317,15478,0.007411509286612272
1752682954.608628,15518,0.008822556585073471
1752682954.608745,15558,0.007327381055802107
1752682954.6088405,15598,0.006986584048718214
1752682954.6089752,15638,0.006940240040421486
1752682954.6091127,15678,0.006887999828904867
1752682954.6092315,15718,0.006954945158213377
1752682954.609333,15758,0.007666184101253748
1752682954.6094406,15798,0.006648285314440727
1752682954.6095455,15838,0.007351426407694817
1752682954.609637,15878,0.006860244087874889
1752682954.6097395,15918,0.006783422082662582
1752682954.6098845,15958,0.0075585427694022655
1752682954.6098976,15998,0.007620455231517553
1752682954.6099882,16038,0.007355436682701111
1752682954.610079,16078,0.00690065324306488
1752682954.6102064,16118,0.006581263151019812
1752682954.6103122,16158,0.007386269047856331
1752682954.6104066,16198,0.006943390239030123
1752682954.6105545,16238,0.006923486944288015
1752682954.6105666,16278,0.006483025383204222
1752682954.6106622,16318,0.007232228294014931
1752682954.6107957,16358,0.007220003753900528
1752682954.610911,16398,0.006710148882120848
1752682954.6110175,16438,0.007067581173032522
1752682954.6111107,16478,0.00669068144634366
1752682954.6112127,16518,0.007742749992758036
1752682954.611303,16558,0.007854262366890907
1752682954.6114047,16598,0.00772676570340991
1752682954.6114955,16638,0.0066604516468942165
1752682954.611595,16678,0.006761820986866951
1752682954.6116953,16718,0.0071678790263831615
1752682954.6117957,16758,0.0070038288831710815
1752682954.6118953,16798,0.007001765072345734
1752682954.6119835,16838,0.006961289327591658
1752682954.6120842,16878,0.0071784257888793945
1752682954.6121848,16918,0.007108988240361214
1752682954.6122866,16958,0.006908905226737261
1752682954.6123755,16998,0.006403270177543163
1752682954.6124923,17038,0.0072481827810406685
1752682954.6126018,17078,0.00654355576261878
1752682954.6127012,17118,0.007027429528534412
1752682954.6128097,17158,0.006749494466930628
1752682954.6129775,17198,0.006634816061705351
1752682954.6129913,17238,0.007060087285935879
1752682954.6130753,17278,0.0067602056078612804
1752682954.6131842,17318,0.007157042156904936
1752682954.6132863,17358,0.007824696600437164
1752682954.613387,17398,0.007153399754315615
1752682954.613488,17438,0.006618168205022812
1752682954.6135767,17478,0.006893699057400227
1752682954.6136756,17518,0.0070397197268903255
1752682954.6137633,17558,0.007197515573352575
1752682954.6138604,17598,0.00707762036472559
1752682954.6139479,17638,0.0072703431360423565
1752682954.6140451,17678,0.006669778376817703
1752682954.6141326,17718,0.006599370390176773
1752682954.6142302,17758,0.006622328422963619
1752682954.6143284,17798,0.006385715678334236
1752682954.6144154,17838,0.006612242665141821
1752682954.6146133,17878,0.006776167079806328
1752682954.6146963,17918,0.006864719092845917
1752682954.61495,17958,0.00727519067004323
1752682954.6151042,17998,0.007201029919087887
1752682954.6151173,18038,0.007182811852544546
1752682954.615345,18078,0.006510811857879162
1752682954.615361,18118,0.006727713625878096
1752682954.6155758,18158,0.006745009683072567
1752682954.615591,18198,0.0066721271723508835
1752682954.6157944,18238,0.007040040567517281
1752682954.615971,18278,0.0072694444097578526
1752682954.6159854,18318,0.007330302614718676
1752682954.6162205,18358,0.00726174283772707
1752682954.6162362,18398,0.008081897161900997
1752682954.616372,18438,0.00708127161487937
1752682954.6165876,18478,0.006201194599270821
1752682954.616602,18518,0.00671432726085186
1752682954.6168244,18558,0.006253741215914488
1752682954.616839,18598,0.007147442549467087
1752682954.6171067,18638,0.007240263745188713
1752682954.6171203,18678,0.00641576386988163
1752682954.6171312,18718,0.00640440545976162
1752682954.6173105,18758,0.006406764499843121
1752682954.6174314,18798,0.006511426530778408
1752682954.6175764,18838,0.00708970008417964
1752682954.617589,18878,0.007152311969548464
1752682954.6178148,18918,0.00671235378831625
1752682954.6178315,18958,0.0066198804415762424
1752682954.6180487,18998,0.007123237010091543
1752682954.6180642,19038,0.00658175116404891
1752682954.6182585,19078,0.006960290018469095
1752682954.6182737,19118,0.007304376922547817
1752682954.618472,19158,0.006351516116410494
1752682954.618486,19198,0.007262958213686943
1752682954.6186366,19238,0.006879692897200584
1752682954.618828,19278,0.006882313638925552
1752682954.6189442,19318,0.006699942983686924
1752682954.6190555,19358,0.00700017437338829
1752682954.619162,19398,0.006645446643233299
1752682954.6192684,19438,0.006531143561005592
1752682954.6193988,19478,0.006615533959120512
1752682954.61952,19518,0.006886792369186878
1752682954.6196284,19558,0.006470127962529659
1752682954.619737,19598,0.007222114130854607
1752682954.6198423,19638,0.007011635694652796
1752682954.6199448,19678,0.007799508981406689
1752682954.6200469,19718,0.007084901910275221
1752682954.620149,19758,0.00747825438156724
1752682954.6202583,19798,0.007202737964689732
1752682954.6203628,19838,0.0070737553760409355
1752682954.6204915,19878,0.006318105384707451
1752682954.6206303,19918,0.00672704353928566
1752682954.620804,19958,0.006235169246792793
1752682954.6209397,19998,0.0068409801460802555
1752682954.6210523,20038,0.007072521839290857
1752682954.6211624,20078,0.0071825007908046246
1752682954.6212702,20118,0.006884997710585594
1752682954.6213784,20158,0.006581438239663839
1752682954.6214833,20198,0.006559489760547876
1752682954.6215887,20238,0.006279063876718283
1752682954.6216931,20278,0.007099972106516361
1752682954.6217973,20318,0.006587991490960121
1752682954.6219015,20358,0.006584201008081436
1752682954.6220062,20398,0.007265361957252026
1752682954.6221085,20438,0.006902168970555067
1752682954.622255,20478,0.006534971296787262
1752682954.6223702,20518,0.00665530189871788
1752682954.622493,20558,0.006687652785331011
1752682954.6226006,20598,0.006383468396961689
1752682954.6227083,20638,0.006411106791347265
1752682954.6228158,20678,0.006695825140923262
1752682954.622916,20718,0.007055504247546196
1752682954.6230159,20758,0.007031762972474098
1752682954.6231165,20798,0.0069716633297502995
1752682954.6232162,20838,0.00646989606320858
1752682954.6232948,20878,0.007426280993968248
1752682954.6234617,20918,0.006790665909647942
1752682954.6237457,20958,0.006567275617271662
1752682954.6237652,20998,0.0068588461726903915
1752682954.6237805,21038,0.006324221845716238
1752682954.6237943,21078,0.006174611859023571
1752682954.6238086,21118,0.00714323204010725
1752682954.624124,21158,0.007098022848367691
1752682954.6241395,21198,0.0065900227054953575
1752682954.624153,21238,0.006998675875365734
1752682954.624167,21278,0.006528723519295454
1752682954.6244137,21318,0.00643529649823904
1752682954.6244295,21358,0.006356622092425823
1752682954.6244428,21398,0.007236365228891373
1752682954.6246488,21438,0.006703222636133432
1752682954.6246662,21478,0.007541031576693058
1752682954.624872,21518,0.006704638712108135
1752682954.6248877,21558,0.006619295105338097
1752682954.624901,21598,0.0062307333573699
1752682954.6251457,21638,0.006137212738394737
1752682954.6251602,21678,0.006771528162062168
1752682954.6251733,21718,0.006581360474228859
1752682954.6254172,21758,0.007263622246682644
1752682954.6254323,21798,0.007241570856422186
1752682954.6254458,21838,0.007066400721669197
1752682954.6258426,21878,0.006632473319768906
1752682954.6258597,21918,0.006717110984027386
1752682954.6258733,21958,0.006710229907184839
1752682954.6258874,21998,0.006323414389044046
1752682954.6259003,22038,0.006730219814926386
1752682954.6259131,22078,0.006465664599090815
1752682954.6264956,22118,0.006628182716667652
1752682954.6265118,22158,0.006784167606383562
1752682954.6265247,22198,0.006731712259352207
1752682954.6265378,22238,0.006229678634554148
1752682954.6265502,22278,0.006134985480457544
1752682954.6265848,22318,0.006477002985775471
1752682954.6266034,22358,0.0067285639233887196
1752682954.6266177,22398,0.006515820976346731
1752682954.6266303,22438,0.007061177399009466
1752682954.6267223,22478,0.006293523591011763
1752682954.6271944,22518,0.006240771152079105
1752682954.6272178,22558,0.006517345551401377
1752682954.6272326,22598,0.006449566222727299
1752682954.6272466,22638,0.006552762817591429
1752682954.6272612,22678,0.006112078670412302
1752682954.6276248,22718,0.0061217620968818665
1752682954.6276402,22758,0.006718882825225592
1752682954.6276546,22798,0.006541324779391289
1752682954.627668,22838,0.006923217326402664
1752682954.6276813,22878,0.0063010151498019695
1752682954.6280801,22918,0.0066837891936302185
1752682954.6281066,22958,0.006030868738889694
1752682954.6281228,22998,0.00645972415804863
1752682954.6281369,23038,0.006607933435589075
1752682954.62815,23078,0.006466039922088385
1752682954.628427,23118,0.006450960412621498
1752682954.6284425,23158,0.006018239073455334
1752682954.6284559,23198,0.005831780377775431
1752682954.6288562,23238,0.006296985782682896
1752682954.6288714,23278,0.006506388075649738
1752682954.6288843,23318,0.00611296808347106
1752682954.628897,23358,0.0067822812125086784
1752682954.6289103,23398,0.00675378879532218
1752682954.6289234,23438,0.006793037056922913
1752682954.628936,23478,0.006023526191711426
1752682954.6292276,23518,0.0064606452360749245
